,Intangible Assets (Period 1),Total Assets (Period 1),Total Current Liabilities (Period 1),Total Non Current Liabilities (Incl Provisions) (Period 1),Loan ID,Company Name,RR1,RR distribution Max 8.333333333333334,RR distribution Max 25.0,RR distribution Max 41.66666666666667,RR distribution Max 58.333333333333336,RR distribution Max 75.0,RR distribution Max 91.66666666666667,RR2,RR2 distribution Mid 8.333333333333334,RR2 distribution Mid 25.0,RR2 distribution Mid 41.66666666666667,RR2 distribution Mid 58.333333333333336,RR2 distribution Mid 75.0,RR2 distribution Mid 91.66666666666667,RR3,RR3 distribution Mid 8.333333333333334,RR3 distribution Mid 25.0,RR3 distribution Mid 41.66666666666667,RR3 distribution Mid 58.333333333333336,RR3 distribution Mid 75.0,RR3 distribution Mid 91.66666666666667,RR4,RR4 distribution Mid 8.333333333333334,RR4 distribution Mid 25.0,RR4 distribution Mid 41.66666666666667,RR4 distribution Mid 58.333333333333336,RR4 distribution Mid 75.0,RR4 distribution Mid 91.66666666666667
73,0.0,1706785.0,386668.0,0.0,160,FARMERS COTTAGE LAMPS LIMITED,91.66666666666666,11.348730981836178,7.1755866062210805,11.43900924684919,7.5160265052793305,30.160634713776275,32.36001194603794,91.66666666666666,12.508077302705084,10.584154973337597,14.017492249375696,8.698807260964353,23.98081854107541,30.210649672541862,91.66666666666666,15.502875046328096,11.930104680734228,14.360763060326558,9.322127979363257,22.229948221318168,26.654181011929683,8.333333333333332,20.333442571687883,9.67635832264174,15.488064235571025,16.69875352225571,18.774309999759563,19.029071348084077
74,0.0,2770123.0,1916697.0,0.0,161,GLEN CLEANING COMPANY LIMITED,91.66666666666666,8.709769532654947,5.886378679419739,10.359855895042399,9.122652960528471,30.514913735120132,35.40642919723431,91.66666666666666,10.780734140325784,9.676762863914806,12.841921399010001,14.992075386437067,23.84273583180795,27.865770378504383,91.66666666666666,11.901769147216934,10.686261836026178,13.849313140496534,14.070652060951497,21.50248907098751,27.98951474432134,91.66666666666666,18.19383091071616,9.772728620052378,13.107373287200632,16.751559855794003,18.476389767616393,23.698117558620435
75,0.0,4357213.0,3574459.0,150434.0,162,MIDWEST ELECTRICAL SERVICES LIMITED,75.0,6.767707145361709,6.321063501836822,9.908360487878442,15.83762646677102,31.585983494306046,29.579258903845968,75.0,3.9938965630792604,7.833341118652168,11.12094371168402,18.80493508078903,29.77035766148995,28.476525864305568,75.0,9.341687119165467,10.1515917256351,13.008519572784621,17.32306390869369,25.413206014215646,24.76193165950547,75.0,5.137035502713412,9.801887996938477,12.696929741304402,18.589716031472538,29.78760458750271,23.986826140068462
76,0.0,2926000.0,1145000.0,159000.0,163,COLD FORMED PRODUCTS LIMITED,91.66666666666666,7.64854492239956,7.213813440279797,11.006970357935295,9.21646205023767,30.978364018272416,33.935845210875264,91.66666666666666,10.526836009235527,10.228642015500236,12.965031239638819,8.60873296879928,25.506404589755423,32.16435317707072,91.66666666666666,12.174390065124568,10.81989181827182,14.125813373322831,10.450757253514949,24.045446328702038,28.38370116106379,91.66666666666666,7.496018357512887,9.72429581177344,13.114181734211419,16.97066060809137,24.703632055606803,27.991211432804082
77,0.0,4424.0,1578.0,1715.0,165,MANAGED SERVICED OFFICES LIMITED,91.66666666666666,2.0022484226002457,4.506706953388216,7.681028022787084,9.348089394789195,33.451556465221636,43.01037074121364,91.66666666666666,3.9091179152662368,3.26936775954718,12.790093289575507,13.836900366489782,31.63726523879863,34.55725543032266,91.66666666666666,2.8390667207947398,5.373158921311094,10.115040854171916,15.357006771774131,32.58110957167323,33.7346171602749,91.66666666666666,2.368665794676943,5.375474975283636,6.726209894398819,15.552778359031445,32.89259412708407,37.08427684952509
78,0.0,498800.0,255350.0,0.0,168,DIGITAL FUEL MARKETING LTD,91.66666666666666,8.89919975442796,6.629404764582786,10.710605141521205,9.369291235498654,27.890086491739908,36.50141261222949,91.66666666666666,12.066124170685773,10.072707968615761,13.505973139407395,11.390793562941978,23.674873433824107,29.289527724524984,91.66666666666666,11.871203608159913,11.122784174994463,13.813078186937,14.034802585621323,21.225690754210326,27.93244069007698,91.66666666666666,18.192187011875383,9.781634443036571,13.10588129980389,16.749523494617367,18.474362124805648,23.696411625861142
79,0.0,3700000.0,420000.0,3280000.0,169,PARADIGM INTERVENTION TECHNOLOGIES LIMITED,58.33333333333333,3.0468557020894305,5.994851528656621,13.185670919930082,68.05154603698715,7.483388098262078,2.237687714074636,58.33333333333333,3.702005739363691,9.563229215762517,16.365777501502713,58.30484644617099,10.360104901945387,1.7040361952547003,58.33333333333333,2.4548027682268048,9.186565333623578,19.64764708604358,53.14103633368965,11.904085422313642,3.6658630561027543,58.33333333333333,7.042314107519854,10.370239206250718,19.57997915129232,48.57073601574136,10.328655314263868,4.108076204931878
80,0.0,2358132.0,3355306.0,0.0,171,CLASS DELTA LTD,75.0,8.80752867472157,11.027449326494912,14.362337822331437,20.339111380985127,25.738519745828413,19.725053049638543,58.33333333333333,13.167307489741345,15.511357692017175,16.79702913360279,22.283904541782054,20.958314296743485,11.282086846113145,25.0,17.645047685745542,22.784484128177937,16.56285993461715,19.18881058791438,12.33179835264136,11.486999310903624,25.0,20.071818237380334,21.242898178806744,20.711370411110643,18.209968645684523,7.677710110760199,12.086234416257568
81,0.0,10773000.0,5195000.0,,172,EMICO HOLDINGS LIMITED,8.333333333333332,58.7870664163319,13.776428104169147,5.2762364717237125,9.135810020913745,7.2606382234929985,5.763820763368492,8.333333333333332,42.56619076918952,29.95407083551383,9.526087690508888,12.386318843523188,3.150190173661395,2.417141687603177,8.333333333333332,36.55440416906287,28.598548974515626,11.984338805694943,9.922109770791923,5.829339516902618,7.1112587630320245,25.0,24.074755748644233,26.827239984229877,23.349314401366126,14.378421825444851,3.7456070647479085,7.624660975567006
82,0.0,5875.0,1620.0,3908.0,174,TFM NETWORKS LIMITED,75.0,2.957791768276243,5.389894264788047,7.2455357887599074,18.90089948899812,41.24636553915087,24.259513150026812,75.0,1.0900295563766482,7.94796074061411,11.679150338571704,28.976513461213095,29.927019408155413,20.37932649506903,58.33333333333333,2.6832757709467097,8.34625031016705,15.013187064564487,28.605946538645867,23.992085926693143,21.359254388982745,58.33333333333333,1.4229509933794664,8.542485373462068,13.52228332944673,32.2960141787214,25.59710563217209,18.619160492818253
83,0.0,2349000.0,398000.0,700000.0,179,FIRST CARE AMBULANCE LIMITED,91.66666666666666,6.827433168318528,6.52122964691041,9.450745947149338,5.801645271216471,30.19449327005973,41.20445269634553,91.66666666666666,4.349133514743829,6.437678031794953,10.927824765196496,11.16840136852852,28.31919828452531,38.797764035210896,75.0,4.957727403227254,7.152273017497166,13.020406126077933,13.30763620178898,31.202588605158628,30.359368646250033,75.0,4.778152025077818,8.074088530568533,10.864143680976701,15.410273326124162,31.74674748894752,29.12659494830526
84,0.0,1791441.0,252586.0,50603.0,182,SIRIUS CONFERENCE & EVENTS LIMITED,91.66666666666666,11.318739215795862,7.153925886303073,11.409721512875546,7.506254751932858,30.097096602016784,32.51426203107587,91.66666666666666,10.687695489507707,10.486416324028044,14.258969189833248,5.676459759393839,26.028862605305562,32.8615966319316,91.66666666666666,16.432617509724526,11.240755170878328,14.365892787079687,9.285020825071781,22.131634747662208,26.544078959583473,91.66666666666666,17.043377712421186,9.205962501007313,13.860216646320032,13.41757412124664,22.20276558499669,24.270103434008135
85,0.0,4923000.0,3068000.0,755000.0,183,POD FOOD LIMITED,91.66666666666666,6.059074725062593,4.783334130291638,10.589018152641387,9.506765980920802,32.94036514790387,36.121441863179705,91.66666666666666,4.613359819427623,7.416401287177645,13.315697929044266,12.212347304860131,30.119255877751982,32.322937781738354,75.0,6.933999691010745,7.383531395331583,12.489088719333648,13.192848326749068,30.02539822328601,29.97513364428895,75.0,5.273796903213542,9.008811008356927,11.611178991195455,17.330465704223087,31.17588695218142,25.599860440829563
86,0.0,901.0,12.0,0.0,186,LEBC HOLDINGS LIMITED,91.66666666666666,11.348730981836178,7.1755866062210805,11.43900924684919,7.5160265052793305,30.160634713776275,32.36001194603794,91.66666666666666,12.338685050867566,10.451231475919824,13.807768509005433,11.369879497320804,23.660648570569332,28.371786896317037,91.66666666666666,16.69811903260289,11.95458276490398,14.86634558055945,9.21058320742751,21.556445235573392,25.71392417893278,8.333333333333332,23.19936867932173,10.498232689752678,16.787101622486414,12.687470321088295,16.290784576753595,20.53704211059729
87,0.0,730150.0,136863.0,0.0,189,COINFIRM LIMITED,91.66666666666666,11.348730981836178,7.1755866062210805,11.43900924684919,7.5160265052793305,30.160634713776275,32.36001194603794,91.66666666666666,12.508077302705084,10.584154973337597,14.017492249375696,8.698807260964353,23.98081854107541,30.210649672541862,91.66666666666666,16.850448090713442,11.804490743298505,14.27376899994101,9.224722314110622,21.812537809198815,26.034032042737593,8.333333333333332,23.195122294182376,10.495591237579376,16.78269589831744,12.709242258580483,16.284998010897024,20.532350300443312
88,0.0,475268.0,172814.0,124650.0,190,LH HOLDINGS 2019 LIMITED,91.66666666666666,6.618691375271406,4.199231045989672,9.515977055190941,8.375152800157084,29.39877055999794,41.892177163392944,91.66666666666666,4.521394971314911,6.730120655600744,12.96614329437408,11.847607436038773,31.57774204806706,32.356991594604416,75.0,3.8893634603814244,5.371078413253246,11.809886655745986,14.576589267449041,32.6419789215111,31.711103281659202,75.0,4.322116748900564,7.277355810031348,10.144492657928703,14.78765498248103,31.787910708745155,31.6804690919132
89,0.0,4726000.0,3297000.0,0.0,191,NEO G LIMITED,91.66666666666666,8.709769532654947,5.886378679419739,10.359855895042399,9.122652960528471,30.514913735120132,35.40642919723431,91.66666666666666,10.790282306165125,9.613027992213004,12.850745221233945,15.001157931843498,23.858427251517504,27.886359297026914,91.66666666666666,11.901769147216934,10.686261836026178,13.849313140496534,14.070652060951497,21.50248907098751,27.98951474432134,91.66666666666666,18.19383091071616,9.772728620052378,13.107373287200632,16.751559855794003,18.476389767616393,23.698117558620435
