,Intangible Assets (Period 1),Total Assets (Period 1),Total Current Liabilities (Period 1),Total Non Current Liabilities (Incl Provisions) (Period 1),Loan ID,Company Name,RR1,RR1 distribution Max 8.333333333333334,RR1 distribution Max 25.0,RR1 distribution Max 41.66666666666667,RR1 distribution Max 58.333333333333336,RR1 distribution Max 75.0,RR1 distribution Max 91.66666666666667,RR2,RR2 distribution Mid 8.333333333333334,RR2 distribution Mid 25.0,RR2 distribution Mid 41.66666666666667,RR2 distribution Mid 58.333333333333336,RR2 distribution Mid 75.0,RR2 distribution Mid 91.66666666666667,RR3,RR3 distribution Mid 8.333333333333334,RR3 distribution Mid 25.0,RR3 distribution Mid 41.66666666666667,RR3 distribution Mid 58.333333333333336,RR3 distribution Mid 75.0,RR3 distribution Mid 91.66666666666667,RR4,RR4 distribution Mid 8.333333333333334,RR4 distribution Mid 25.0,RR4 distribution Mid 41.66666666666667,RR4 distribution Mid 58.333333333333336,RR4 distribution Mid 75.0,RR4 distribution Mid 91.66666666666667
61,0.0,2409943.0,953997.0,7167.0,132,BRITISH INTERNATIONAL INDUSTRIES LIMITED,91.66666666666666,10.223386453884709,6.712035343958296,11.155411322665516,12.131314346292296,27.293646692915395,32.484205840283785,91.66666666666666,11.561751877276127,9.460793527154413,11.279327866906282,8.139265514385883,22.87493672500182,36.68392448927547,91.66666666666666,12.915035846001155,13.289090787985277,13.264314917284608,12.672199912421405,21.130581802326844,26.728776733980702,91.66666666666666,14.395365374185184,12.158587015254211,12.947221673788892,13.639451364785932,21.13627243474976,25.723102137236033
62,0.0,15426000.0,4945000.0,1480000.0,133,SWIFT BRICKWORK CONTRACTORS LIMITED,91.66666666666666,8.984833446991187,6.245583506538231,10.71455404294465,11.944074101490926,28.267071137300103,33.8438837647349,91.66666666666666,9.671888978179332,8.976199941918898,11.332405556817482,8.027040647701023,25.843767687010576,36.14869718837269,91.66666666666666,8.463462998843468,9.951316526272533,12.951391406879594,12.131578508440766,26.395640336711633,30.106610222852005,75.0,9.22255851546614,11.434447016031786,13.694904735948132,11.875789793670483,28.070739661061626,25.701560277821834
63,0.0,4720892.0,863926.0,175020.0,134,FABRIWELD TUBULAR STEEL PRODUCTS LIMITED,91.66666666666666,11.378864860733133,6.3096259508416725,12.610905789286148,8.224415944175437,29.197952001350412,32.2782354536132,91.66666666666666,11.66982387156541,9.49502630948265,13.42511806607926,8.157532286822832,23.04668181646817,34.20581764958167,91.66666666666666,11.256490536569155,13.644981634348635,13.715183047792392,11.480208073566056,23.740687214744213,26.16244949297954,91.66666666666666,14.376802206650549,10.838878166259997,14.712646453718362,11.698705244826186,23.006830766263747,25.36613716228116
64,0.0,10342817.0,5226669.0,2056922.0,137,FRUEHAUF LTD,91.66666666666666,5.142342548275756,4.655359636657721,9.294810566803271,11.786300101626797,31.95132825538013,37.16985889125633,91.66666666666666,5.0375528284022435,6.497141185376695,13.417615619190174,13.603523842609661,26.8508528069519,34.593313717469336,91.66666666666666,5.5488491661333725,8.158906426847985,12.800225804558554,13.653900264169053,28.450880342401053,31.387237995889983,75.0,7.08294456704006,8.71388686751495,10.886332163687937,12.790758042817869,32.183588317077394,28.342490041861783
65,0.0,938308.0,177862.0,123659.0,138,TRUCORP HOLDINGS LIMITED,91.66666666666666,10.557298627958703,5.776984015274487,11.618632700933329,9.397174154074186,29.195105060210736,33.45480544154856,91.66666666666666,9.69015857913556,9.481297520597673,13.324168451010227,7.883898671000542,23.34702388767394,36.27345289058206,91.66666666666666,8.605822934734148,10.124826527798234,12.90498370013054,12.080126050380608,26.288437141160788,29.99580364579569,75.0,9.75406125171623,10.562895774445417,13.976438930814822,12.132893016182848,27.28531504861141,26.28839597822928
66,0.0,4020000.0,2023000.0,-1000.0,139,TOTAL RESOURCES (UK) LIMITED,91.66666666666666,8.162750700283288,6.170605522238127,9.254154903922936,10.644451546941866,27.798193622273377,37.9698437043404,91.66666666666666,11.285746361119095,8.94845851775422,10.333378863570882,11.48065971237739,25.81573302444277,32.13602352073564,91.66666666666666,11.235731693971534,13.479412096106646,13.549764912615897,12.861486950011821,21.93151754227001,26.94208680502409,91.66666666666666,13.458373792372361,12.304607992959886,13.096075810335686,15.04138306843533,20.206065291022046,25.893494044874686
67,0.0,3449858.0,2398945.0,4867.0,142,MORECROFT HOLDINGS LTD,91.66666666666666,7.96634059964055,5.842403144559203,9.143488655822988,11.82773553563832,28.372733861737252,36.84729820260168,91.66666666666666,9.298883089737402,7.7599091427506375,13.169443338265824,13.876166860925116,25.772098343126252,30.12349922519476,91.66666666666666,11.17966669978042,13.999198133444688,9.655010380911955,13.429711114355053,23.520383997259962,28.21602967424792,91.66666666666666,12.353332118012315,12.23730055224519,12.365895381928443,14.917696172312315,22.357181379146862,25.76859439635487
68,0.0,2609000.0,2287000.0,2248000.0,144,CHANDERHILL LIMITED,58.33333333333333,7.381616117229381,13.814781963170217,34.870899603161284,35.83908499074123,4.339030230183147,3.7545870955147396,58.33333333333333,11.344535709689119,24.181335437498905,25.278894810207724,28.403180285186018,7.348175913934944,3.4438778434832797,58.33333333333333,13.654759104139714,21.34863613265164,24.685563172922773,25.575511931353716,8.66189837938248,6.073631279549678,25.0,18.138370684729267,22.567994700384517,21.926610845095716,22.13802720143715,8.751862438824434,6.477134129528908
69,0.0,2641000.0,1247000.0,202000.0,147,MX HOLDINGS LIMITED,91.66666666666666,6.753538780464327,6.146255704768657,10.331763127757462,7.848883984927628,29.768361408530186,39.151196993551736,91.66666666666666,7.063654047336722,8.509868889411063,11.459636168587517,11.171175311517054,25.766395176150542,36.02927040699711,91.66666666666666,8.487113818914898,9.967204050362279,12.458573440599578,12.33780507491192,27.687293764926434,29.06200985028489,75.0,8.521627798528419,8.701310101193894,10.901004985005432,12.056140847009702,32.080997268233254,27.7389190000293
70,0.0,2759097.0,1977864.0,12988.0,151,MAR FACILITIES (HOLDINGS) LTD,91.66666666666666,7.92764560737977,5.844168422247457,9.146297052145213,11.833409642493427,28.384631594805054,36.86384768092908,91.66666666666666,9.005370433627979,7.7819174819049115,13.20254989972866,13.917817051152554,25.86739794505143,30.22494718853446,91.66666666666666,9.846681824087469,13.120952069833852,10.061102047253767,13.39431071247495,25.078342542076598,28.498610804273365,91.66666666666666,9.485605732400776,11.732649451535494,12.251298549519078,15.093328617736624,25.096744566677724,26.34037308213031
